ts,pa
2020-09-07 14:35:13,100429
2020-09-07 14:36:13,100431
2020-09-07 14:37:13,100431
2020-09-07 14:38:13,100432
2020-09-07 14:39:13,100426
2020-09-07 14:40:13,100424
2020-09-07 14:41:13,100425
2020-09-07 14:42:13,100425
2020-09-07 14:43:13,100426
2020-09-07 14:44:13,100428
2020-09-07 14:45:13,100426
2020-09-07 14:46:14,100426
2020-09-07 14:47:14,100430
2020-09-07 14:48:14,100427
2020-09-07 14:49:14,100425
2020-09-07 14:50:14,100427
2020-09-07 14:51:14,100429
2020-09-07 14:52:14,100429
2020-09-07 14:53:14,100429
2020-09-07 14:54:14,100429
2020-09-07 14:55:14,100427
2020-09-07 14:56:14,100429
2020-09-07 14:57:14,100430
2020-09-07 14:58:14,100426
2020-09-07 14:59:14,100426
2020-09-07 15:00:14,100428
2020-09-07 15:01:14,100425
2020-09-07 15:02:14,100422
2020-09-07 15:03:14,100425
2020-09-07 15:04:14,100425
2020-09-07 15:05:14,100420
2020-09-07 15:06:14,100422
2020-09-07 15:07:14,100428
2020-09-07 15:08:14,100421
2020-09-07 15:09:14,100424
2020-09-07 15:10:14,100425
2020-09-07 15:11:14,100426
2020-09-07 15:12:14,100419
2020-09-07 15:13:14,100420
2020-09-07 15:14:14,100422
2020-09-07 15:15:14,100417
2020-09-07 15:16:14,100421
2020-09-07 15:17:14,100422
2020-09-07 15:18:14,100422
2020-09-07 15:19:14,100420
2020-09-07 15:20:14,100422
2020-09-07 15:21:14,100416
2020-09-07 15:22:14,100415
2020-09-07 15:23:14,100416
2020-09-07 15:24:14,100416
2020-09-07 15:25:14,100417
2020-09-07 15:26:14,100418
2020-09-07 15:27:14,100414
2020-09-07 15:28:14,100416
2020-09-07 15:29:14,100414
2020-09-07 15:30:14,100413
2020-09-07 15:31:14,100414
2020-09-07 15:32:14,100416
2020-09-07 15:33:14,100415
2020-09-07 15:34:14,100417
2020-09-07 15:35:14,100414
2020-09-07 15:36:14,100413
2020-09-07 15:37:14,100412
2020-09-07 15:38:15,100410
2020-09-07 15:39:15,100414
2020-09-07 15:40:15,100414
2020-09-07 15:41:15,100415
2020-09-07 15:42:15,100415
2020-09-07 15:43:15,100415
2020-09-07 15:44:15,100415
2020-09-07 15:45:15,100415
2020-09-07 15:46:15,100414
2020-09-07 15:47:15,100415
2020-09-07 15:48:15,100416
2020-09-07 15:49:15,100415
2020-09-07 15:50:15,100417
2020-09-07 15:51:15,100417
2020-09-07 15:52:15,100417
2020-09-07 15:53:15,100419
2020-09-07 15:54:15,100416
2020-09-07 15:55:15,100417
2020-09-07 15:56:15,100417
2020-09-07 15:57:15,100415
2020-09-07 15:58:15,100415
2020-09-07 15:59:15,100417
2020-09-07 16:00:15,100417
2020-09-07 16:01:15,100417
2020-09-07 16:02:15,100418
2020-09-07 16:03:15,100414
2020-09-07 16:04:15,100420
2020-09-07 16:05:15,100416
2020-09-07 16:06:15,100416
2020-09-07 16:07:15,100416
2020-09-07 16:08:15,100419
2020-09-07 16:09:15,100417
2020-09-07 16:10:15,100416
2020-09-07 16:11:15,100413
2020-09-07 16:12:15,100413
2020-09-07 16:13:15,100412
2020-09-07 16:14:15,100415
2020-09-07 16:15:15,100415
2020-09-07 16:16:15,100418
2020-09-07 16:17:15,100420
2020-09-07 16:18:15,100417
2020-09-07 16:19:16,100415
2020-09-07 16:20:16,100417
2020-09-07 16:21:16,100413
2020-09-07 16:22:16,100416
2020-09-07 16:23:16,100415
2020-09-07 16:24:16,100415
2020-09-07 16:25:16,100411
2020-09-07 16:26:16,100410
2020-09-07 16:27:16,100407
2020-09-07 16:28:16,100408
2020-09-07 16:29:16,100407
2020-09-07 16:30:16,100408
2020-09-07 16:31:16,100407
2020-09-07 16:32:16,100409
2020-09-07 16:33:16,100408
2020-09-07 16:34:16,100408
2020-09-07 16:35:16,100406
2020-09-07 16:36:16,100412
2020-09-07 16:37:16,100413
2020-09-07 16:38:16,100414
2020-09-07 16:39:16,100415
2020-09-07 16:40:16,100417
2020-09-07 16:41:16,100416
2020-09-07 16:42:16,100415
2020-09-07 16:43:16,100417
2020-09-07 16:44:16,100417
2020-09-07 16:45:16,100419
2020-09-07 16:46:16,100422
2020-09-07 16:47:16,100423
2020-09-07 16:48:16,100425
2020-09-07 16:49:16,100421
2020-09-07 16:50:16,100421
2020-09-07 16:51:16,100426
2020-09-07 16:52:16,100427
2020-09-07 16:53:16,100425
2020-09-07 16:54:16,100428
2020-09-07 16:55:16,100429
2020-09-07 16:56:16,100426
2020-09-07 16:57:16,100425
2020-09-07 16:58:16,100423
2020-09-07 16:59:16,100426
2020-09-07 17:00:16,100421
2020-09-07 17:01:16,100422
2020-09-07 17:02:16,100422
2020-09-07 17:03:16,100423
2020-09-07 17:04:16,100425
2020-09-07 17:05:16,100429
2020-09-07 17:06:16,100428
2020-09-07 17:07:16,100429
2020-09-07 17:08:16,100428
2020-09-07 17:09:16,100428
2020-09-07 17:10:16,100427
2020-09-07 17:11:16,100429
2020-09-07 17:12:16,100432
2020-09-07 17:13:16,100431
2020-09-07 17:14:16,100432
2020-09-07 17:15:16,100431
2020-09-07 17:16:16,100427
2020-09-07 17:17:16,100430
2020-09-07 17:18:16,100430
2020-09-07 17:19:16,100428
2020-09-07 17:20:16,100430
2020-09-07 17:21:16,100425
2020-09-07 17:22:16,100432
2020-09-07 17:23:16,100430
2020-09-07 17:24:16,100428
2020-09-07 17:25:16,100427
2020-09-07 17:26:16,100427
2020-09-07 17:27:16,100427
2020-09-07 17:28:16,100421
2020-09-07 17:29:16,100422
2020-09-07 17:30:16,100420
2020-09-07 17:31:16,100420
2020-09-07 17:32:16,100419
2020-09-07 17:33:16,100421
2020-09-07 17:34:16,100423
2020-09-07 17:35:16,100423
2020-09-07 17:36:16,100424
2020-09-07 17:37:17,100424
2020-09-07 17:38:17,100421
2020-09-07 17:39:17,100423
2020-09-07 17:40:17,100425
2020-09-07 17:41:17,100427
2020-09-07 17:42:17,100421
2020-09-07 17:43:17,100423
2020-09-07 17:44:17,100424
2020-09-07 17:45:17,100428
2020-09-07 17:46:17,100428
2020-09-07 17:47:17,100428
2020-09-07 17:48:17,100427
2020-09-07 17:49:17,100429
2020-09-07 17:50:17,100430
2020-09-07 17:51:17,100429
2020-09-07 17:52:17,100431
2020-09-07 17:53:17,100431
2020-09-07 17:54:17,100433
2020-09-07 17:55:17,100435
2020-09-07 17:56:17,100435
2020-09-07 17:57:17,100431
2020-09-07 17:58:17,100434
2020-09-07 17:59:17,100436
2020-09-07 18:00:17,100433
2020-09-07 18:01:17,100430
2020-09-07 18:02:17,100430
2020-09-07 18:03:17,100431
2020-09-07 18:04:17,100431
2020-09-07 18:05:17,100432
2020-09-07 18:06:17,100433
2020-09-07 18:07:17,100434
2020-09-07 18:08:17,100435
2020-09-07 18:09:17,100430
2020-09-07 18:10:17,100433
2020-09-07 18:11:17,100432
2020-09-07 18:12:17,100434
2020-09-07 18:13:17,100433
2020-09-07 18:14:17,100432
2020-09-07 18:15:17,100432
2020-09-07 18:16:17,100433
2020-09-07 18:17:17,100434
2020-09-07 18:18:17,100434
2020-09-07 18:19:17,100436
2020-09-07 18:20:17,100434
2020-09-07 18:21:17,100433
2020-09-07 18:22:17,100432
2020-09-07 18:23:17,100434
2020-09-07 18:24:17,100433
2020-09-07 18:25:17,100433
2020-09-07 18:26:17,100433
2020-09-07 18:27:17,100432
2020-09-07 18:28:17,100434
2020-09-07 18:29:17,100436
2020-09-07 18:30:17,100436
2020-09-07 18:31:17,100439
2020-09-07 18:32:17,100438
2020-09-07 18:33:17,100441
2020-09-07 18:34:17,100439
2020-09-07 18:35:17,100442
2020-09-07 18:36:17,100440
2020-09-07 18:37:17,100442
2020-09-07 18:38:17,100439
2020-09-07 18:39:17,100441
2020-09-07 18:40:17,100440
2020-09-07 18:41:17,100442
2020-09-07 18:42:17,100446
2020-09-07 18:43:17,100444
2020-09-07 18:44:17,100452
2020-09-07 18:45:17,100449
2020-09-07 18:46:17,100449
2020-09-07 18:47:18,100453
2020-09-07 18:48:18,100453
2020-09-07 18:49:18,100452
2020-09-07 18:50:18,100454
2020-09-07 18:51:18,100453
2020-09-07 18:52:18,100452
2020-09-07 18:53:18,100456
2020-09-07 18:54:18,100454
2020-09-07 18:55:18,100457
2020-09-07 18:56:18,100456
2020-09-07 18:57:18,100458
2020-09-07 18:58:18,100455
2020-09-07 18:59:18,100456
2020-09-07 19:00:18,100456
2020-09-07 19:01:18,100454
2020-09-07 19:02:18,100453
2020-09-07 19:03:18,100460
2020-09-07 19:04:18,100457
2020-09-07 19:05:18,100461
2020-09-07 19:06:18,100458
2020-09-07 19:07:18,100459
2020-09-07 19:08:18,100459
2020-09-07 19:09:18,100458
2020-09-07 19:10:18,100460
2020-09-07 19:11:18,100462
2020-09-07 19:12:18,100466
2020-09-07 19:13:18,100465
2020-09-07 19:14:18,100465
2020-09-07 19:15:18,100464
2020-09-07 19:16:18,100469
2020-09-07 19:17:18,100470
2020-09-07 19:18:18,100472
2020-09-07 19:19:18,100473
2020-09-07 19:20:18,100473
2020-09-07 19:21:18,100475
2020-09-07 19:22:18,100477
2020-09-07 19:23:18,100477
2020-09-07 19:24:18,100479
2020-09-07 19:25:18,100477
2020-09-07 19:26:18,100476
2020-09-07 19:27:18,100478
2020-09-07 19:28:18,100479
2020-09-07 19:29:18,100479
2020-09-07 19:30:18,100480
2020-09-07 19:31:18,100478
2020-09-07 19:32:18,100481
2020-09-07 19:33:18,100482
2020-09-07 19:34:18,100482
2020-09-07 19:35:18,100482
2020-09-07 19:36:18,100481
2020-09-07 19:37:18,100482
2020-09-07 19:38:18,100484
2020-09-07 19:39:18,100484
2020-09-07 19:40:19,100489
2020-09-07 19:41:19,100484
2020-09-07 19:42:19,100486
2020-09-07 19:43:19,100484
2020-09-07 19:44:19,100485
2020-09-07 19:45:19,100486
2020-09-07 19:46:19,100485
2020-09-07 19:47:19,100489
2020-09-07 19:48:19,100490
2020-09-07 19:49:19,100495
2020-09-07 19:50:19,100495
2020-09-07 19:51:19,100492
2020-09-07 19:52:19,100497
2020-09-07 19:53:19,100501
2020-09-07 19:54:19,100500
2020-09-07 19:55:19,100500
2020-09-07 19:56:19,100501
2020-09-07 19:57:19,100501
2020-09-07 19:58:19,100500
2020-09-07 19:59:19,100503
2020-09-07 20:00:19,100503
2020-09-07 20:01:19,100503
2020-09-07 20:02:19,100508
2020-09-07 20:03:19,100511
2020-09-07 20:04:19,100508
2020-09-07 20:05:19,100510
2020-09-07 20:06:19,100511
2020-09-07 20:07:19,100512
2020-09-07 20:08:19,100509
2020-09-07 20:09:19,100515
2020-09-07 20:10:19,100514
2020-09-07 20:11:19,100516
2020-09-07 20:12:19,100518
2020-09-07 20:13:19,100520
2020-09-07 20:14:19,100522
2020-09-07 20:15:19,100521
2020-09-07 20:16:19,100526
2020-09-07 20:17:19,100524
2020-09-07 20:18:19,100524
2020-09-07 20:19:19,100526
2020-09-07 20:20:19,100529
2020-09-07 20:21:19,100527
2020-09-07 20:22:19,100530
2020-09-07 20:23:19,100530
2020-09-07 20:24:19,100532
2020-09-07 20:25:19,100535
2020-09-07 20:26:19,100533
2020-09-07 20:27:19,100534
2020-09-07 20:28:19,100536
2020-09-07 20:29:19,100538
2020-09-07 20:30:19,100544
2020-09-07 20:31:19,100545
2020-09-07 20:32:19,100547
2020-09-07 20:33:19,100550
2020-09-07 20:34:19,100550
2020-09-07 20:35:19,100552
2020-09-07 20:36:19,100550
2020-09-07 20:37:19,100554
2020-09-07 20:38:19,100555
2020-09-07 20:39:19,100554
2020-09-07 20:40:19,100558
2020-09-07 20:41:19,100559
2020-09-07 20:42:19,100562
2020-09-07 20:43:19,100560
2020-09-07 20:44:19,100559
2020-09-07 20:45:19,100564
2020-09-07 20:46:19,100564
2020-09-07 20:47:19,100564
2020-09-07 20:48:19,100562
2020-09-07 20:49:19,100565
2020-09-07 20:50:19,100565
2020-09-07 20:51:19,100564
2020-09-07 20:52:19,100565
2020-09-07 20:53:19,100566
2020-09-07 20:54:19,100567
2020-09-07 20:55:19,100569
2020-09-07 20:56:19,100568
2020-09-07 20:57:19,100569
2020-09-07 20:58:19,100571
2020-09-07 20:59:19,100572
2020-09-07 21:00:19,100573
2020-09-07 21:01:19,100577
2020-09-07 21:02:19,100570
2020-09-07 21:03:19,100570
2020-09-07 21:04:19,100573
2020-09-07 21:05:19,100573
2020-09-07 21:06:19,100577
2020-09-07 21:07:19,100577
2020-09-07 21:08:19,100580
2020-09-07 21:09:19,100577
2020-09-07 21:10:19,100576
2020-09-07 21:11:19,100576
2020-09-07 21:12:19,100576
2020-09-07 21:13:19,100581
2020-09-07 21:14:19,100580
2020-09-07 21:15:19,100580
2020-09-07 21:16:19,100582
2020-09-07 21:17:19,100583
2020-09-07 21:18:19,100582
2020-09-07 21:19:19,100589
2020-09-07 21:20:19,100587
2020-09-07 21:21:19,100586
2020-09-07 21:22:19,100590
2020-09-07 21:23:19,100593
2020-09-07 21:24:19,100593
2020-09-07 21:25:19,100592
2020-09-07 21:26:19,100595
2020-09-07 21:27:19,100594
2020-09-07 21:28:19,100599
2020-09-07 21:29:20,100596
2020-09-07 21:30:20,100598
2020-09-07 21:31:20,100596
2020-09-07 21:32:20,100597
2020-09-07 21:33:20,100596
2020-09-07 21:34:20,100600
2020-09-07 21:35:20,100601
2020-09-07 21:36:20,100600
2020-09-07 21:37:20,100599
2020-09-07 21:38:20,100600
2020-09-07 21:39:20,100601
2020-09-07 21:40:20,100603
2020-09-07 21:41:20,100604
2020-09-07 21:42:20,100602
2020-09-07 21:43:20,100599
2020-09-07 21:44:20,100602
2020-09-07 21:45:20,100605
2020-09-07 21:46:20,100605
2020-09-07 21:47:20,100602
2020-09-07 21:48:20,100604
2020-09-07 21:49:20,100604
2020-09-07 21:50:20,100603
2020-09-07 21:51:20,100604
2020-09-07 21:52:20,100604
2020-09-07 21:53:20,100605
2020-09-07 21:54:20,100606
2020-09-07 21:55:20,100602
2020-09-07 21:56:20,100601
2020-09-07 21:57:20,100602
2020-09-07 21:58:20,100602
2020-09-07 21:59:20,100600
2020-09-07 22:00:20,100600
2020-09-07 22:01:20,100598
2020-09-07 22:02:20,100597
2020-09-07 22:03:20,100598
2020-09-07 22:04:20,100598
2020-09-07 22:05:20,100600
2020-09-07 22:06:20,100601
2020-09-07 22:07:20,100602
2020-09-07 22:08:20,100601
2020-09-07 22:09:20,100604
2020-09-07 22:10:20,100604
2020-09-07 22:11:20,100603
2020-09-07 22:12:20,100600
2020-09-07 22:13:20,100600
2020-09-07 22:14:20,100602
2020-09-07 22:15:20,100603
2020-09-07 22:16:21,100603
2020-09-07 22:17:21,100605
2020-09-07 22:18:21,100608
2020-09-07 22:19:21,100608
2020-09-07 22:20:21,100610
2020-09-07 22:21:21,100612
2020-09-07 22:22:21,100615
2020-09-07 22:23:21,100617
2020-09-07 22:24:21,100614
2020-09-07 22:25:21,100615
2020-09-07 22:26:21,100618
2020-09-07 22:27:21,100622
2020-09-07 22:28:21,100616
2020-09-07 22:29:21,100619
2020-09-07 22:30:21,100620
2020-09-07 22:31:21,100622
2020-09-07 22:32:21,100623
2020-09-07 22:33:21,100625
2020-09-07 22:34:21,100626
2020-09-07 22:35:21,100627
2020-09-07 22:36:21,100627
2020-09-07 22:37:21,100627
2020-09-07 22:38:21,100628
2020-09-07 22:39:21,100631
2020-09-07 22:40:21,100631
2020-09-07 22:41:21,100634
2020-09-07 22:42:21,100631
2020-09-07 22:43:21,100630
2020-09-07 22:44:21,100628
2020-09-07 22:45:21,100627
2020-09-07 22:46:21,100628
2020-09-07 22:47:21,100628
2020-09-07 22:48:21,100628
2020-09-07 22:49:21,100635
2020-09-07 22:50:21,100628
2020-09-07 22:51:21,100635
2020-09-07 22:52:21,100636
2020-09-07 22:53:21,100637
2020-09-07 22:54:21,100636
2020-09-07 22:55:21,100636
2020-09-07 22:56:21,100636
2020-09-07 22:57:21,100635
2020-09-07 22:58:21,100634
2020-09-07 22:59:21,100635
2020-09-07 23:00:21,100637
2020-09-07 23:01:21,100635
2020-09-07 23:02:21,100637
2020-09-07 23:03:21,100636
2020-09-07 23:04:21,100639
2020-09-07 23:05:21,100637
2020-09-07 23:06:21,100642
2020-09-07 23:07:21,100642
2020-09-07 23:08:21,100640
2020-09-07 23:09:22,100643
2020-09-07 23:10:22,100642
2020-09-07 23:11:22,100646
2020-09-07 23:12:22,100646
2020-09-07 23:13:22,100645
2020-09-07 23:14:22,100651
2020-09-07 23:15:22,100654
2020-09-07 23:16:22,100655
2020-09-07 23:17:22,100654
2020-09-07 23:18:22,100657
2020-09-07 23:19:22,100651
2020-09-07 23:20:22,100650
2020-09-07 23:21:22,100654
2020-09-07 23:22:22,100654
2020-09-07 23:23:22,100658
2020-09-07 23:24:22,100659
2020-09-07 23:25:22,100658
2020-09-07 23:26:22,100660
2020-09-07 23:27:22,100659
2020-09-07 23:28:22,100659
2020-09-07 23:29:22,100655
2020-09-07 23:30:22,100656
2020-09-07 23:31:22,100659
2020-09-07 23:32:22,100660
2020-09-07 23:33:22,100659
2020-09-07 23:34:22,100658
2020-09-07 23:35:22,100660
2020-09-07 23:36:22,100655
2020-09-07 23:37:22,100663
2020-09-07 23:38:22,100659
2020-09-07 23:39:22,100656
2020-09-07 23:40:22,100661
2020-09-07 23:41:22,100658
2020-09-07 23:42:22,100654
2020-09-07 23:43:22,100656
2020-09-07 23:44:22,100654
2020-09-07 23:45:22,100656
2020-09-07 23:46:22,100657
2020-09-07 23:47:22,100657
2020-09-07 23:48:22,100656
2020-09-07 23:49:22,100658
2020-09-07 23:50:22,100656
2020-09-07 23:51:22,100656
2020-09-07 23:52:22,100656
2020-09-07 23:53:22,100656
2020-09-07 23:54:22,100656
2020-09-07 23:55:22,100657
2020-09-07 23:56:22,100656
2020-09-07 23:57:22,100657
2020-09-07 23:58:22,100659
2020-09-07 23:59:22,100661
