ts,pa
2020-09-10 14:34:30,100128
2020-09-10 14:35:30,100125
2020-09-10 14:36:30,100124
2020-09-10 14:37:30,100128
2020-09-10 14:38:30,100123
2020-09-10 14:39:30,100123
2020-09-10 14:40:30,100122
2020-09-10 14:41:30,100121
2020-09-10 14:42:30,100121
2020-09-10 14:43:30,100123
2020-09-10 14:44:30,100116
2020-09-10 14:45:30,100113
2020-09-10 14:46:30,100113
2020-09-10 14:47:30,100114
2020-09-10 14:48:30,100114
2020-09-10 14:49:30,100112
2020-09-10 14:50:30,100107
2020-09-10 14:51:30,100109
2020-09-10 14:52:30,100109
2020-09-10 14:53:30,100107
2020-09-10 14:54:30,100109
2020-09-10 14:55:30,100105
2020-09-10 14:56:30,100103
2020-09-10 14:57:30,100100
2020-09-10 14:58:30,100102
2020-09-10 14:59:30,100101
2020-09-10 15:00:30,100101
2020-09-10 15:01:30,100100
2020-09-10 15:02:30,100101
2020-09-10 15:03:30,100101
2020-09-10 15:04:30,100102
2020-09-10 15:05:30,100102
2020-09-10 15:06:30,100096
2020-09-10 15:07:30,100096
2020-09-10 15:08:30,100092
2020-09-10 15:09:30,100092
2020-09-10 15:10:30,100089
2020-09-10 15:11:30,100088
2020-09-10 15:12:30,100086
2020-09-10 15:13:30,100082
2020-09-10 15:14:30,100084
2020-09-10 15:15:30,100084
2020-09-10 15:16:30,100087
2020-09-10 15:17:30,100086
2020-09-10 15:18:30,100085
2020-09-10 15:19:30,100084
2020-09-10 15:20:30,100082
2020-09-10 15:21:30,100078
2020-09-10 15:22:30,100079
2020-09-10 15:23:30,100073
2020-09-10 15:24:30,100075
2020-09-10 15:25:30,100070
2020-09-10 15:26:30,100072
2020-09-10 15:27:30,100070
2020-09-10 15:28:30,100072
2020-09-10 15:29:30,100070
2020-09-10 15:30:30,100068
2020-09-10 15:31:30,100070
2020-09-10 15:32:30,100070
2020-09-10 15:33:30,100070
2020-09-10 15:34:30,100065
2020-09-10 15:35:30,100063
2020-09-10 15:36:30,100061
2020-09-10 15:37:30,100061
2020-09-10 15:38:30,100056
2020-09-10 15:39:30,100055
2020-09-10 15:40:30,100053
2020-09-10 15:41:30,100054
2020-09-10 15:42:30,100051
2020-09-10 15:43:30,100052
2020-09-10 15:44:30,100050
2020-09-10 15:45:30,100048
2020-09-10 15:46:30,100045
2020-09-10 15:47:30,100045
2020-09-10 15:48:30,100042
2020-09-10 15:49:30,100041
2020-09-10 15:50:30,100039
2020-09-10 15:51:30,100037
2020-09-10 15:52:30,100037
2020-09-10 15:53:30,100040
2020-09-10 15:54:30,100038
2020-09-10 15:55:30,100038
2020-09-10 15:56:30,100041
2020-09-10 15:57:30,100035
2020-09-10 15:58:30,100040
2020-09-10 15:59:30,100034
2020-09-10 16:00:30,100033
2020-09-10 16:01:30,100033
2020-09-10 16:02:30,100030
2020-09-10 16:03:30,100025
2020-09-10 16:04:31,100027
2020-09-10 16:05:31,100029
2020-09-10 16:06:31,100026
2020-09-10 16:07:31,100025
2020-09-10 16:08:31,100017
2020-09-10 16:09:30,100022
2020-09-10 16:10:30,100019
2020-09-10 16:11:30,100019
2020-09-10 16:12:30,100015
2020-09-10 16:13:30,100014
2020-09-10 16:14:30,100013
2020-09-10 16:15:31,100014
2020-09-10 16:16:31,100013
2020-09-10 16:17:31,100012
2020-09-10 16:18:31,100008
2020-09-10 16:19:31,100011
2020-09-10 16:20:31,100007
2020-09-10 16:21:31,100005
2020-09-10 16:22:31,100005
2020-09-10 16:23:31,100004
2020-09-10 16:24:31,100005
2020-09-10 16:25:31,100004
2020-09-10 16:26:31,100003
2020-09-10 16:27:31,100002
2020-09-10 16:28:31,99999
2020-09-10 16:29:31,100000
2020-09-10 16:30:31,99999
2020-09-10 16:31:31,99992
2020-09-10 16:32:31,99995
2020-09-10 16:33:31,99997
2020-09-10 16:34:31,99996
2020-09-10 16:35:31,99990
2020-09-10 16:36:31,99992
2020-09-10 16:37:31,99986
2020-09-10 16:38:31,99992
2020-09-10 16:39:31,99985
2020-09-10 16:40:31,99984
2020-09-10 16:41:31,99985
2020-09-10 16:42:31,99985
2020-09-10 16:43:31,99985
2020-09-10 16:44:31,99987
2020-09-10 16:45:31,99983
2020-09-10 16:46:31,99981
2020-09-10 16:47:31,99978
2020-09-10 16:48:31,99980
2020-09-10 16:49:31,99979
2020-09-10 16:50:31,99976
2020-09-10 16:51:31,99977
2020-09-10 16:52:31,99978
2020-09-10 16:53:31,99977
2020-09-10 16:54:31,99975
2020-09-10 16:55:31,99978
2020-09-10 16:56:31,99974
2020-09-10 16:57:31,99973
2020-09-10 16:58:31,99971
2020-09-10 16:59:31,99969
2020-09-10 17:00:31,99968
2020-09-10 17:01:31,99972
2020-09-10 17:02:31,99972
2020-09-10 17:03:31,99971
2020-09-10 17:04:31,99969
2020-09-10 17:05:31,99966
2020-09-10 17:06:31,99966
2020-09-10 17:07:31,99965
2020-09-10 17:08:31,99964
2020-09-10 17:09:31,99965
2020-09-10 17:10:31,99964
2020-09-10 17:11:31,99964
2020-09-10 17:12:31,99962
2020-09-10 17:13:31,99962
2020-09-10 17:14:31,99961
2020-09-10 17:15:31,99960
2020-09-10 17:16:31,99960
2020-09-10 17:17:31,99960
2020-09-10 17:18:31,99956
2020-09-10 17:19:31,99959
2020-09-10 17:20:31,99956
2020-09-10 17:21:31,99953
2020-09-10 17:22:31,99950
2020-09-10 17:23:31,99950
2020-09-10 17:24:31,99950
2020-09-10 17:25:31,99951
2020-09-10 17:26:31,99952
2020-09-10 17:27:31,99949
2020-09-10 17:28:31,99950
2020-09-10 17:29:31,99952
2020-09-10 17:30:31,99948
2020-09-10 17:31:31,99952
2020-09-10 17:32:31,99950
2020-09-10 17:33:31,99948
2020-09-10 17:34:31,99947
2020-09-10 17:35:31,99942
2020-09-10 17:36:31,99943
2020-09-10 17:37:31,99943
2020-09-10 17:38:31,99940
2020-09-10 17:39:31,99937
2020-09-10 17:40:31,99939
2020-09-10 17:41:31,99939
2020-09-10 17:42:31,99935
2020-09-10 17:43:31,99927
2020-09-10 17:44:31,99921
2020-09-10 17:45:31,99934
2020-09-10 17:46:31,99935
2020-09-10 17:47:31,99935
2020-09-10 17:48:31,99930
2020-09-10 17:49:31,99932
2020-09-10 17:50:31,99922
2020-09-10 17:51:31,99931
2020-09-10 17:52:31,99931
2020-09-10 17:53:31,99931
2020-09-10 17:54:31,99930
2020-09-10 17:55:31,99929
2020-09-10 17:56:31,99930
2020-09-10 17:57:31,99927
2020-09-10 17:58:31,99927
2020-09-10 17:59:31,99922
2020-09-10 18:00:31,99925
2020-09-10 18:01:31,99925
2020-09-10 18:02:31,99925
2020-09-10 18:03:31,99924
2020-09-10 18:04:31,99926
2020-09-10 18:05:31,99926
2020-09-10 18:06:31,99927
2020-09-10 18:07:31,99923
2020-09-10 18:08:31,99923
2020-09-10 18:09:31,99922
2020-09-10 18:10:31,99920
2020-09-10 18:11:31,99920
2020-09-10 18:12:31,99919
2020-09-10 18:13:31,99922
2020-09-10 18:14:31,99919
2020-09-10 18:15:31,99917
2020-09-10 18:16:31,99917
2020-09-10 18:17:31,99916
2020-09-10 18:18:31,99916
2020-09-10 18:19:31,99917
2020-09-10 18:20:31,99916
2020-09-10 18:21:31,99912
2020-09-10 18:22:31,99914
2020-09-10 18:23:31,99915
2020-09-10 18:24:31,99912
2020-09-10 18:25:31,99913
2020-09-10 18:26:31,99908
2020-09-10 18:27:31,99911
2020-09-10 18:28:31,99910
2020-09-10 18:29:31,99910
2020-09-10 18:30:31,99911
2020-09-10 18:31:31,99909
2020-09-10 18:32:31,99909
2020-09-10 18:33:31,99909
2020-09-10 18:34:31,99910
2020-09-10 18:35:31,99910
2020-09-10 18:36:31,99908
2020-09-10 18:37:31,99908
2020-09-10 18:38:31,99910
2020-09-10 18:39:31,99906
2020-09-10 18:40:31,99906
2020-09-10 18:41:31,99908
2020-09-10 18:42:31,99904
2020-09-10 18:43:31,99905
2020-09-10 18:44:31,99907
2020-09-10 18:45:31,99903
2020-09-10 18:46:31,99901
2020-09-10 18:47:31,99901
2020-09-10 18:48:31,99903
2020-09-10 18:49:31,99902
2020-09-10 18:50:31,99901
2020-09-10 18:51:31,99903
2020-09-10 18:52:31,99905
2020-09-10 18:53:31,99905
2020-09-10 18:54:31,99902
2020-09-10 18:55:31,99905
2020-09-10 18:56:31,99903
2020-09-10 18:57:31,99907
2020-09-10 18:58:31,99905
2020-09-10 18:59:31,99906
2020-09-10 19:00:31,99902
2020-09-10 19:01:31,99904
2020-09-10 19:02:31,99902
2020-09-10 19:03:31,99901
2020-09-10 19:04:31,99903
2020-09-10 19:05:31,99902
2020-09-10 19:06:31,99902
2020-09-10 19:07:31,99901
2020-09-10 19:08:31,99905
2020-09-10 19:09:31,99903
2020-09-10 19:10:31,99901
2020-09-10 19:11:31,99900
2020-09-10 19:12:31,99899
2020-09-10 19:13:31,99901
2020-09-10 19:14:31,99901
2020-09-10 19:15:31,99902
2020-09-10 19:16:31,99901
2020-09-10 19:17:31,99900
2020-09-10 19:18:31,99899
2020-09-10 19:19:31,99894
2020-09-10 19:20:31,99897
2020-09-10 19:21:31,99896
2020-09-10 19:22:31,99895
2020-09-10 19:23:31,99892
2020-09-10 19:24:31,99892
2020-09-10 19:25:31,99890
2020-09-10 19:26:31,99888
2020-09-10 19:27:31,99889
2020-09-10 19:28:31,99889
2020-09-10 19:29:31,99885
2020-09-10 19:30:31,99885
2020-09-10 19:31:31,99887
2020-09-10 19:32:31,99887
2020-09-10 19:33:31,99882
2020-09-10 19:34:31,99882
2020-09-10 19:35:31,99881
2020-09-10 19:36:31,99880
2020-09-10 19:37:31,99881
2020-09-10 19:38:31,99879
2020-09-10 19:39:31,99881
2020-09-10 19:40:31,99879
2020-09-10 19:41:31,99877
2020-09-10 19:42:31,99878
2020-09-10 19:43:31,99874
2020-09-10 19:44:31,99873
2020-09-10 19:45:31,99873
2020-09-10 19:46:31,99874
2020-09-10 19:47:31,99872
2020-09-10 19:48:31,99872
2020-09-10 19:49:31,99877
2020-09-10 19:50:31,99876
2020-09-10 19:51:31,99879
2020-09-10 19:52:31,99877
2020-09-10 19:53:31,99882
2020-09-10 19:54:31,99882
2020-09-10 19:55:31,99883
2020-09-10 19:56:31,99886
2020-09-10 19:57:31,99884
2020-09-10 19:58:31,99885
2020-09-10 19:59:31,99883
2020-09-10 20:00:31,99881
2020-09-10 20:01:31,99881
2020-09-10 20:02:31,99882
2020-09-10 20:03:31,99880
2020-09-10 20:04:31,99881
2020-09-10 20:05:31,99880
2020-09-10 20:06:32,99880
2020-09-10 20:07:32,99879
2020-09-10 20:08:32,99881
2020-09-10 20:09:32,99880
2020-09-10 20:10:32,99883
2020-09-10 20:11:32,99884
2020-09-10 20:12:32,99887
2020-09-10 20:13:32,99884
2020-09-10 20:14:32,99887
2020-09-10 20:15:32,99888
2020-09-10 20:16:32,99886
2020-09-10 20:17:32,99885
2020-09-10 20:18:32,99888
2020-09-10 20:19:32,99887
2020-09-10 20:20:32,99887
2020-09-10 20:21:32,99885
2020-09-10 20:22:32,99883
2020-09-10 20:23:32,99886
2020-09-10 20:24:32,99889
2020-09-10 20:25:32,99889
2020-09-10 20:26:32,99887
